Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume,Company Name
2022-07-25,2022,July,25,122.695,120.03,123.64,121.83500000000001,121.14,50221262.0,Amazon
2022-07-26,2022,July,26,115.79,114.53,118.15,116.34,114.81,67075062.0,Amazon
2022-07-27,2022,July,27,117.31,117.16,121.9,119.53,120.97,61582020.0,Amazon
2022-07-28,2022,July,28,121.57,118.08,122.84,120.46000000000001,122.28,82245539.0,Amazon
2022-07-29,2022,July,29,134.9,132.41,137.65,135.03,134.95,148892891.0,Amazon
2022-08-01,2022,August,1,134.96,133.51,138.8339,136.17194999999998,135.39,76846914.0,Amazon
2022-08-02,2022,August,2,134.72,134.09,137.44,135.765,134.16,61922434.0,Amazon
2022-08-03,2022,August,3,136.21,136.05,140.49,138.27,139.52,71827773.0,Amazon
2022-08-04,2022,August,4,140.58,139.55,143.56,141.555,142.57,70585023.0,Amazon
2022-08-05,2022,August,5,140.1,139.6,142.86,141.23000000000002,140.8,50686871.0,Amazon
2022-08-08,2022,August,8,142.05,138.29,144.23,141.26,139.41,52303480.0,Amazon
2022-08-09,2022,August,9,138.052,136.21,138.9523,137.58115,137.83,40434719.0,Amazon
2022-08-10,2022,August,10,142.9,141.01,144.6,142.805,142.69,54773820.0,Amazon
2022-08-11,2022,August,11,143.86,139.76,144.49,142.125,140.64,44867340.0,Amazon
2022-08-12,2022,August,12,142.05,140.1201,143.57,141.84505000000001,143.55,47643480.0,Amazon
2022-08-15,2022,August,15,142.8,141.49,143.76,142.625,143.18,39014578.0,Amazon
2022-08-16,2022,August,16,143.905,142.0,146.57,144.285,144.78,59102859.0,Amazon
2022-08-17,2022,August,17,142.69,140.78,143.38,142.07999999999998,142.1,48149781.0,Amazon
2022-08-18,2022,August,18,141.32,140.38,142.77,141.575,142.3,37458738.0,Amazon
2022-08-19,2022,August,19,140.47,137.9142,141.11,139.5121,138.23,47792840.0,Amazon
2022-08-22,2022,August,22,135.72,132.85,136.32,134.58499999999998,133.22,50461500.0,Amazon
2022-08-23,2022,August,23,133.41,132.95,134.99,133.97,133.62,36252102.0,Amazon
2022-08-24,2022,August,24,132.75,132.1,135.47,133.785,133.8,38626980.0,Amazon
2022-08-25,2022,August,25,135.26,134.28,137.42,135.85,137.28,37496281.0,Amazon
2022-08-26,2022,August,26,136.55,130.5,137.83,134.16500000000002,130.75,53322660.0,Amazon
2022-08-29,2022,August,29,129.9,128.77,131.9499,130.35995000000003,129.79,48101641.0,Amazon
2022-08-30,2022,August,30,131.25,126.85,132.0745,129.46224999999998,128.73,49202992.0,Amazon
2022-08-31,2022,August,31,129.45,126.74,130.59,128.665,126.77,53648699.0,Amazon
2022-09-01,2022,September,1,126.0,123.66,128.02,125.84,127.82,56636152.0,Amazon
2022-09-02,2022,September,2,129.5,126.39,131.38,128.885,127.51,57429832.0,Amazon
2022-09-06,2022,September,6,127.92,124.74,128.62,126.68,126.11,43888594.0,Amazon
2022-09-07,2022,September,7,126.12,125.4,129.82,127.61,129.48,47834488.0,Amazon
2022-09-08,2022,September,8,127.72,127.1,130.28,128.69,129.82,43988512.0,Amazon
2022-09-09,2022,September,9,130.91,130.76,133.69,132.225,133.27,49422262.0,Amazon
2022-09-12,2022,September,12,134.095,134.0,136.49,135.245,136.45,53826859.0,Amazon
2022-09-13,2022,September,13,131.01,126.27,131.4,128.835,126.82,72694008.0,Amazon
2022-09-14,2022,September,14,127.364,126.33,128.84,127.58500000000001,128.55,45316770.0,Amazon
2022-09-15,2022,September,15,127.38,125.495,130.37,127.9325,126.28,52887199.0,Amazon
2022-09-16,2022,September,16,122.78,120.7,123.87,122.285,123.53,115667797.0,Amazon
2022-09-19,2022,September,19,122.16,121.8,124.71,123.255,124.66,47279727.0,Amazon
2022-09-20,2022,September,20,123.35,121.14,124.3963,122.76814999999999,122.19,47698434.0,Amazon
2022-09-21,2022,September,21,122.49,118.45,123.76,121.105,118.54,58498887.0,Amazon
2022-09-22,2022,September,22,117.08,116.26,118.79,117.525,117.31,55229191.0,Amazon
2022-09-23,2022,September,23,116.0,112.06,116.05,114.055,113.78,65126672.0,Amazon
2022-09-26,2022,September,26,113.295,113.13,117.34,115.235,115.15,62723273.0,Amazon
2022-09-27,2022,September,27,117.195,113.05,118.32,115.685,114.41,60094688.0,Amazon
2022-09-28,2022,September,28,114.38,113.8,118.7,116.25,118.01,55763754.0,Amazon
2022-09-29,2022,September,29,115.6,113.06,116.07,114.565,114.8,58969711.0,Amazon
2022-09-30,2022,September,30,114.075,112.84,116.92,114.88,113.0,59479594.0,Amazon
2022-10-03,2022,October,3,113.58,112.45,116.91,114.68,115.88,50941848.0,Amazon
2022-10-04,2022,October,4,119.89,119.79,123.0,121.39500000000001,121.09,62812559.0,Amazon
2022-10-05,2022,October,5,118.58,117.69,121.75,119.72,120.95,48217539.0,Amazon
2022-10-06,2022,October,6,120.77,119.5,121.53,120.515,120.3,42253762.0,Amazon
2022-10-07,2022,October,7,118.0,113.88,118.17,116.025,114.56,54677980.0,Amazon
2022-10-10,2022,October,10,115.1,112.43,116.25,114.34,113.67,42339680.0,Amazon
2022-10-11,2022,October,11,112.71,110.39,115.48,112.935,112.21,56432230.0,Amazon
2022-10-12,2022,October,12,112.49,111.4,113.83,112.61500000000001,112.9,45728660.0,Amazon
2022-10-13,2022,October,13,107.88,105.345,113.44,109.3925,112.53,86868094.0,Amazon
2022-10-14,2022,October,14,114.1,106.6,114.96,110.78,106.9,67737344.0,Amazon
2022-10-17,2022,October,17,110.11,110.09,114.19,112.14,113.79,62781992.0,Amazon
2022-10-18,2022,October,18,119.06,114.79,119.52,117.155,116.36,65607445.0,Amazon
2022-10-19,2022,October,19,114.71,113.22,116.5932,114.9066,115.07,47198121.0,Amazon
2022-10-20,2022,October,20,113.83,113.51,118.24,115.875,115.25,48795102.0,Amazon
2022-10-21,2022,October,21,114.792,114.5,119.59,117.045,119.32,55660488.0,Amazon
2022-10-24,2022,October,24,119.98,116.57,120.39,118.47999999999999,119.82,49531520.0,Amazon
2022-10-25,2022,October,25,119.65,118.95,121.3152,120.1326,120.6,50934609.0,Amazon
2022-10-26,2022,October,26,116.0,114.76,119.3457,117.05285,115.66,69002461.0,Amazon
2022-10-27,2022,October,27,113.92,109.77,114.12,111.945,110.96,129605398.0,Amazon
2022-10-28,2022,October,28,97.905,97.66,103.96,100.81,103.41,223133406.0,Amazon
2022-10-31,2022,October,31,103.56,100.74,104.87,102.805,102.44,99251398.0,Amazon
2022-11-01,2022,November,1,103.99,96.06,104.58,100.32,96.79,153370000.0,Amazon
2022-11-02,2022,November,2,97.315,92.01,97.74,94.875,92.12,135761797.0,Amazon
2022-11-03,2022,November,3,92.47,89.02,93.5,91.25999999999999,89.3,136683297.0,Amazon
2022-11-04,2022,November,4,91.49,88.04,92.44,90.24000000000001,90.98,129101297.0,Amazon
2022-11-07,2022,November,7,91.95,89.04,92.1,90.57,90.53,77495727.0,Amazon
2022-11-08,2022,November,8,90.79,88.23,91.72,89.975,89.98,88703367.0,Amazon
2022-11-09,2022,November,9,89.47,85.87,89.48,87.67500000000001,86.14,90796250.0,Amazon
2022-11-10,2022,November,10,92.935,91.65,98.69,95.17,96.63,173414891.0,Amazon
2022-11-11,2022,November,11,97.88,96.66,101.19,98.925,100.79,111590492.0,Amazon
2022-11-14,2022,November,14,98.77,97.29,100.1199,98.70495,98.49,99533070.0,Amazon
2022-11-15,2022,November,15,103.21,97.34,103.79,100.565,98.94,111336305.0,Amazon
2022-11-16,2022,November,16,96.85,95.54,98.4879,97.01395,97.12,87958828.0,Amazon
2022-11-17,2022,November,17,95.37,94.03,96.97,95.5,94.85,82617875.0,Amazon
2022-11-18,2022,November,18,95.95,92.48,95.99,94.235,94.14,72428195.0,Amazon
2022-11-21,2022,November,21,93.97,90.59,95.02,92.805,92.46,84330273.0,Amazon
2022-11-22,2022,November,22,92.62,90.87,93.35,92.11,93.2,62191961.0,Amazon
2022-11-23,2022,November,23,93.24,92.83,94.58,93.705,94.13,59414680.0,Amazon
2022-11-25,2022,November,25,93.79,93.065,94.43,93.7475,93.41,35088609.0,Amazon
2022-11-28,2022,November,28,93.93,93.43,96.4,94.915,93.95,75062320.0,Amazon
2022-11-29,2022,November,29,94.04,91.44,94.41,92.925,92.42,65567289.0,Amazon
2022-11-30,2022,November,30,92.47,91.525,96.54,94.0325,96.54,102805797.0,Amazon
2022-12-01,2022,December,1,96.99,94.92,97.23,96.075,95.5,68487969.0,Amazon
2022-12-02,2022,December,2,94.475,93.78,95.36,94.57,94.13,72496391.0,Amazon
2022-12-05,2022,December,5,93.05,90.82,94.06,92.44,91.01,71535531.0,Amazon
2022-12-06,2022,December,6,90.5,87.9,91.04,89.47,88.25,75503633.0,Amazon
2022-12-07,2022,December,7,88.34,87.48,89.89,88.685,88.46,68086883.0,Amazon
2022-12-08,2022,December,8,89.24,87.88,90.86,89.37,90.35,73305891.0,Amazon
2022-12-09,2022,December,9,88.9,88.63,90.3,89.465,89.09,67398516.0,Amazon
2022-12-12,2022,December,12,89.21,87.87,90.58,89.225,90.55,61999762.0,Amazon
2022-12-13,2022,December,13,95.23,90.52,96.25,93.38499999999999,92.49,100212000.0,Amazon
2022-12-14,2022,December,14,92.502,89.87,93.4581,91.66405,91.58,70298008.0,Amazon
2022-12-15,2022,December,15,89.89,87.47,89.97,88.72,88.45,84802883.0,Amazon
2022-12-16,2022,December,16,88.265,86.73,89.35,88.03999999999999,87.86,146144094.0,Amazon
2022-12-19,2022,December,19,87.51,84.51,87.63,86.07,84.92,83531453.0,Amazon
2022-12-20,2022,December,20,85.33,84.33,86.61,85.47,85.19,74348305.0,Amazon
2022-12-21,2022,December,21,86.175,85.21,87.225,86.2175,86.77,59267160.0,Amazon
2022-12-22,2022,December,22,85.52,82.25,85.68,83.965,83.79,81431312.0,Amazon
2022-12-23,2022,December,23,83.25,82.9344,85.78,84.3572,85.25,57433660.0,Amazon
2022-12-27,2022,December,27,84.97,83.0,85.35,84.175,83.04,57284039.0,Amazon
2022-12-28,2022,December,28,82.8,81.69,83.48,82.58500000000001,81.82,58228578.0,Amazon
2022-12-29,2022,December,29,82.87,82.55,84.55,83.55,84.18,54995898.0,Amazon
2022-12-30,2022,December,30,83.12,82.47,84.05,83.25999999999999,84.0,62401191.0,Amazon
2023-01-03,2023,January,3,85.46,84.205,86.96,85.5825,85.82,76706039.0,Amazon
2023-01-04,2023,January,4,86.55,83.36,86.98,85.17,85.14,68885117.0,Amazon
2023-01-05,2023,January,5,85.33,83.07,85.42,84.245,83.12,67930828.0,Amazon
2023-01-06,2023,January,6,83.03,81.43,86.4,83.915,86.08,83303359.0,Amazon
2023-01-09,2023,January,9,87.46,87.08,89.48,88.28,87.36,65266059.0,Amazon
2023-01-10,2023,January,10,87.57,87.29,90.185,88.73750000000001,89.87,67756602.0,Amazon
2023-01-11,2023,January,11,90.93,90.93,95.26,93.095,95.09,103126203.0,Amazon
2023-01-12,2023,January,12,96.93,93.5,97.19,95.345,95.27,85254781.0,Amazon
2023-01-13,2023,January,13,94.18,94.12,98.37,96.245,98.12,85549430.0,Amazon
2023-01-17,2023,January,17,98.68,95.73,98.89,97.31,96.05,72755000.0,Amazon
2023-01-18,2023,January,18,97.25,95.38,99.32,97.35,95.46,79570367.0,Amazon
2023-01-19,2023,January,19,94.74,92.86,95.44,94.15,93.68,69002656.0,Amazon
2023-01-20,2023,January,20,93.86,93.2025,97.354,95.27825,97.25,67481539.0,Amazon
2023-01-23,2023,January,23,97.56,95.86,97.78,96.82,97.52,76501102.0,Amazon
2023-01-24,2023,January,24,96.93,96.0,98.09,97.045,96.32,66929445.0,Amazon
2023-01-25,2023,January,25,92.56,91.52,97.24,94.38,97.18,94261570.0,Amazon
2023-01-26,2023,January,26,98.235,96.92,99.49,98.205,99.22,68523562.0,Amazon
2023-01-27,2023,January,27,99.53,99.53,103.485,101.5075,102.24,87775609.0,Amazon
2023-01-30,2023,January,30,101.09,99.01,101.74,100.375,100.55,70691859.0,Amazon
2023-01-31,2023,January,31,101.155,101.14,103.3484,102.2442,103.13,66527250.0,Amazon
2023-02-01,2023,February,1,102.53,101.24,106.24,103.74,105.15,80450117.0,Amazon
2023-02-02,2023,February,2,110.245,108.88,114.0,111.44,112.91,158154203.0,Amazon
2023-02-03,2023,February,3,105.26,102.52,108.78,105.65,103.39,144374797.0,Amazon
2023-02-06,2023,February,6,102.925,100.65,103.9484,102.29920000000001,102.18,81945203.0,Amazon
2023-02-07,2023,February,7,101.17,98.08,102.41,100.245,102.11,119501297.0,Amazon
2023-02-08,2023,February,8,102.04,98.775,102.6699,100.72245000000001,100.05,75878305.0,Amazon
2023-02-09,2023,February,9,101.32,97.57,101.78,99.675,98.24,64622488.0,Amazon
2023-02-10,2023,February,10,97.56,96.23,98.8163,97.52315,97.61,52740129.0,Amazon
2023-02-13,2023,February,13,97.85,96.91,99.68,98.295,99.54,52841461.0,Amazon
2023-02-14,2023,February,14,98.41,97.52,100.9207,99.22035,99.7,56202898.0,Amazon
2023-02-15,2023,February,15,99.09,98.45,101.17,99.81,101.16,48053879.0,Amazon
2023-02-16,2023,February,16,99.21,98.1,100.63,99.365,98.15,56339168.0,Amazon
2023-02-17,2023,February,17,97.8,95.65,97.94,96.795,97.2,60029406.0,Amazon
2023-02-21,2023,February,21,95.335,94.27,95.605,94.9375,94.58,56580359.0,Amazon
2023-02-22,2023,February,22,95.1,94.8,97.01,95.905,95.79,59534090.0,Amazon
2023-02-23,2023,February,23,96.12,93.67,96.43,95.05000000000001,95.82,48466992.0,Amazon
2023-02-24,2023,February,24,93.53,92.3186,94.14,93.2293,93.5,57053809.0,Amazon
2023-02-27,2023,February,27,94.28,93.14,94.78,93.96000000000001,93.76,47470320.0,Amazon
2023-02-28,2023,February,28,93.14,92.92,94.69,93.805,94.23,43959289.0,Amazon
2023-03-01,2023,March,1,93.87,91.59,94.68,93.135,92.17,52299520.0,Amazon
2023-03-02,2023,March,2,91.41,90.39,92.23,91.31,92.13,55574820.0,Amazon
2023-03-03,2023,March,3,92.74,92.66,94.94,93.8,94.9,55759609.0,Amazon
2023-03-06,2023,March,6,95.19,93.74,96.545,95.1425,93.75,52112359.0,Amazon
2023-03-07,2023,March,7,94.06,92.78,95.09,93.935,93.55,49100672.0,Amazon
2023-03-08,2023,March,8,93.6,92.18,94.165,93.17250000000001,93.92,44899129.0,Amazon
2023-03-09,2023,March,9,93.68,92.18,96.21,94.195,92.25,56218711.0,Amazon
2023-03-10,2023,March,10,92.67,90.245,93.57,91.9075,90.73,69827484.0,Amazon
2023-03-13,2023,March,13,89.97,88.12,94.02,91.07,92.43,72397047.0,Amazon
2023-03-14,2023,March,14,93.83,92.71,95.07,93.88999999999999,94.88,60912672.0,Amazon
2023-03-15,2023,March,15,93.22,93.07,96.67,94.87,96.2,70731789.0,Amazon
2023-03-16,2023,March,16,95.75,95.61,100.99,98.3,100.04,84558930.0,Amazon
2023-03-17,2023,March,17,99.79,97.455,100.66,99.0575,98.95,87300242.0,Amazon
2023-03-20,2023,March,20,98.41,95.7,98.48,97.09,97.71,62388910.0,Amazon
2023-03-21,2023,March,21,98.14,98.0,100.845,99.4225,100.61,58597281.0,Amazon
2023-03-22,2023,March,22,100.45,98.61,102.1,100.35499999999999,98.7,57475367.0,Amazon
2023-03-23,2023,March,23,100.43,97.62,101.06,99.34,98.71,57559312.0,Amazon
2023-03-24,2023,March,24,98.065,96.4,98.3,97.35,98.13,56144801.0,Amazon
2023-03-27,2023,March,27,99.07,97.08,99.34,98.21000000000001,98.04,46721301.0,Amazon
2023-03-28,2023,March,28,98.11,96.29,98.44,97.36500000000001,97.24,38720047.0,Amazon
2023-03-29,2023,March,29,98.69,98.56,100.4218,99.49090000000001,100.25,49783281.0,Amazon
2023-03-30,2023,March,30,101.55,101.01,103.04,102.025,102.0,53633398.0,Amazon
2023-03-31,2023,March,31,102.16,101.95,103.49,102.72,103.29,56750320.0,Amazon
2023-04-03,2023,April,3,102.3,101.43,103.29,102.36000000000001,102.41,41135727.0,Amazon
2023-04-04,2023,April,4,102.75,102.11,104.2,103.155,103.95,48662500.0,Amazon
2023-04-05,2023,April,5,103.91,100.7506,103.91,102.3303,101.1,45175391.0,Amazon
2023-04-06,2023,April,6,100.75,99.8008,102.3817,101.09125,102.06,43808020.0,Amazon
2023-04-10,2023,April,10,100.96,99.57,102.2,100.88499999999999,102.17,37261191.0,Amazon
2023-04-11,2023,April,11,100.8,99.01,101.0,100.005,99.92,60417848.0,Amazon
2023-04-12,2023,April,12,100.4,97.705,100.51,99.1075,97.83,56735008.0,Amazon
2023-04-13,2023,April,13,98.95,98.71,102.57,100.63999999999999,102.4,67925133.0,Amazon
2023-04-14,2023,April,14,102.07,101.11,103.2013,102.15565000000001,102.51,51450520.0,Amazon
2023-04-17,2023,April,17,103.16,101.59,103.73,102.66,102.74,39919461.0,Amazon
2023-04-18,2023,April,18,103.95,101.52,104.2,102.86,102.3,39790520.0,Amazon
2023-04-19,2023,April,19,101.58,101.39,105.12,103.255,104.3,58398887.0,Amazon
2023-04-20,2023,April,20,103.53,103.21,105.25,104.22999999999999,103.81,57696871.0,Amazon
2023-04-21,2023,April,21,106.1,105.08,108.15,106.61500000000001,106.96,86774195.0,Amazon
2023-04-24,2023,April,24,107.655,105.07,109.23,107.15,106.21,69575609.0,Amazon
2023-04-25,2023,April,25,104.91,102.45,105.45,103.95,102.57,65026820.0,Amazon
2023-04-26,2023,April,26,105.04,104.1,106.62,105.36,104.98,73803789.0,Amazon
2023-04-27,2023,April,27,108.16,106.8,110.86,108.83,109.82,149961203.0,Amazon
2023-04-28,2023,April,28,107.73,104.33,109.48,106.905,105.45,130715906.0,Amazon
2023-05-01,2023,May,1,104.95,101.82,105.23,103.525,102.05,74728094.0,Amazon
2023-05-02,2023,May,2,101.47,101.15,103.9,102.525,103.63,73469352.0,Amazon
2023-05-03,2023,May,3,103.735,103.28,105.96,104.62,103.65,65051930.0,Amazon
2023-05-04,2023,May,4,104.04,103.3117,105.39,104.35085000000001,104.0,45345520.0,Amazon
2023-05-05,2023,May,5,104.27,103.55,105.76,104.655,105.655,56951738.0,Amazon
2023-05-08,2023,May,8,105.04,104.7001,106.095,105.39755,105.83,49430910.0,Amazon
2023-05-09,2023,May,9,105.48,105.1567,106.79,105.97335000000001,106.62,44089359.0,Amazon
2023-05-10,2023,May,10,108.1,108.05,110.67,109.36,110.19,78627617.0,Amazon
2023-05-11,2023,May,11,111.03,110.49,113.28,111.88499999999999,112.18,74924844.0,Amazon
2023-05-12,2023,May,12,112.16,109.3185,112.64,110.97925000000001,110.26,49852672.0,Amazon
2023-05-15,2023,May,15,111.15,109.25,112.29,110.77000000000001,111.2,53011152.0,Amazon
2023-05-16,2023,May,16,111.05,111.05,114.7899,112.91995,113.4,71472914.0,Amazon
2023-05-17,2023,May,17,114.89,114.22,115.83,115.025,115.5,65655180.0,Amazon
2023-05-18,2023,May,18,116.69,116.335,118.6,117.4675,118.15,73174086.0,Amazon
2023-05-19,2023,May,19,118.16,115.7,118.31,117.005,116.25,55056312.0,Amazon
2023-05-22,2023,May,22,116.77,114.25,116.77,115.50999999999999,115.01,70741117.0,Amazon
2023-05-23,2023,May,23,114.27,113.78,117.14,115.46000000000001,114.99,67576258.0,Amazon
2023-05-24,2023,May,24,115.35,115.02,117.34,116.18,116.75,63487941.0,Amazon
2023-05-25,2023,May,25,116.63,114.31,116.87,115.59,115.0,66496680.0,Amazon
2023-05-26,2023,May,26,116.04,116.02,121.5,118.75999999999999,120.11,96779891.0,Amazon
2023-05-30,2023,May,30,122.37,119.855,122.92,121.3875,121.66,64314809.0,Amazon
2023-05-31,2023,May,31,121.45,119.17,122.04,120.605,120.58,72800789.0,Amazon
2023-06-01,2023,June,1,120.69,119.93,123.49,121.71000000000001,122.77,54375129.0,Amazon
2023-06-02,2023,June,2,124.92,124.015,126.39,125.2025,124.25,61264406.0,Amazon
2023-06-05,2023,June,5,123.36,123.03,125.8,124.41499999999999,125.3,47950129.0,Amazon
2023-06-06,2023,June,6,125.07,125.0,127.4,126.2,126.61,45695207.0,Amazon
2023-06-07,2023,June,7,127.01,120.63,127.365,123.9975,121.23,95663281.0,Amazon
2023-06-08,2023,June,8,123.01,122.2579,125.625,123.94145,124.25,62159273.0,Amazon
2023-06-09,2023,June,9,124.08,123.19,125.8,124.495,123.43,51396020.0,Amazon
2023-06-12,2023,June,12,124.02,123.53,126.78,125.155,126.57,51473379.0,Amazon
2023-06-13,2023,June,13,128.12,125.18,128.41,126.795,126.66,50564793.0,Amazon
2023-06-14,2023,June,14,126.7,124.12,126.95,125.535,126.42,52422461.0,Amazon
2023-06-15,2023,June,15,125.21,124.32,127.69,126.005,127.11,60458473.0,Amazon
2023-06-16,2023,June,16,127.71,125.3,127.9,126.6,125.49,84247102.0,Amazon
2023-06-20,2023,June,20,124.97,124.5,127.25,125.875,125.78,56930121.0,Amazon
2023-06-21,2023,June,21,125.64,123.85,126.73,125.28999999999999,124.83,52137672.0,Amazon
2023-06-22,2023,June,22,125.31,125.14,130.33,127.73500000000001,130.15,90354570.0,Amazon
2023-06-23,2023,June,23,129.11,128.28,130.84,129.56,129.33,71927773.0,Amazon
2023-06-26,2023,June,26,129.33,127.1,131.49,129.29500000000002,127.33,59989320.0,Amazon
2023-06-27,2023,June,27,128.63,127.55,130.085,128.8175,129.18,46801008.0,Amazon
2023-06-28,2023,June,28,128.94,128.44,131.48,129.95999999999998,129.04,52149512.0,Amazon
2023-06-29,2023,June,29,128.77,127.255,129.26,128.2575,127.9,40760961.0,Amazon
2023-06-30,2023,June,30,129.47,128.95,131.245,130.0975,130.36,54350680.0,Amazon
2023-07-03,2023,July,3,130.82,130.065,131.85,130.95749999999998,130.22,27939570.0,Amazon
2023-07-05,2023,July,5,130.24,129.64,131.4,130.51999999999998,130.38,35895406.0,Amazon
2023-07-06,2023,July,6,128.25,127.37,128.73,128.05,128.36,40697848.0,Amazon
2023-07-07,2023,July,7,128.59,128.1294,130.97,129.5497,129.78,41992246.0,Amazon
2023-07-10,2023,July,10,129.07,125.915,129.28,127.5975,127.13,61889289.0,Amazon
2023-07-11,2023,July,11,127.75,127.35,129.77,128.56,128.78,49951461.0,Amazon
2023-07-12,2023,July,12,130.31,128.83,131.26,130.04500000000002,130.8,54022848.0,Amazon
2023-07-13,2023,July,13,134.04,132.71,134.67,133.69,134.3,61170879.0,Amazon
2023-07-14,2023,July,14,134.06,134.06,136.65,135.35500000000002,134.68,54487090.0,Amazon
2023-07-17,2023,July,17,134.56,133.21,135.62,134.41500000000002,133.56,48450199.0,Amazon
2023-07-18,2023,July,18,132.71,131.355,133.86,132.60750000000002,132.83,54969129.0,Amazon
2023-07-19,2023,July,19,133.39,132.53,135.99,134.26,135.36,54531039.0,Amazon
2023-07-20,2023,July,20,134.07,129.33,134.7915,132.06075,129.96,59820578.0,Amazon
2023-07-21,2023,July,21,131.34,128.415,131.37,129.89249999999998,130.0,133307297.0,Amazon
2023-07-24,2023,July,24,130.305,128.35,131.66,130.005,128.8,45671539.0,Amazon
2023-07-25,2023,July,25,129.31,128.53,129.58,129.055,129.13,39236660.0,Amazon
